FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4a,352020,Guagua Pichincha,11496,Confirmed Eruption,3,,West and SE of 1981 crater,,Observations: Reported,,1998,,,8,7,,,2001,,,5,25,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4b,352020,Guagua Pichincha,11497,Confirmed Eruption,1,?,North of 1981 crater,,Observations: Reported,,2001,,,11,26,,,2001,,,11,26,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4c,352020,Guagua Pichincha,11498,Confirmed Eruption,1,?,,,Observations: Reported,,2002,,,4,16,15,,2002,,,4,16,15,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4d,352020,Guagua Pichincha,11499,Confirmed Eruption,1,?,,,Observations: Reported,,2002,,,10,11,,,2002,,,12,7,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4e,352020,Guagua Pichincha,11500,Uncertain Eruption,1,,,,,,2003,,<,4,17,,,2003,,,4,17,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b4f,352020,Guagua Pichincha,11489,Confirmed Eruption,2,,,,Observations: Reported,,1869,,,7,22,,,1869,,,8,24,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b50,352020,Guagua Pichincha,11490,Confirmed Eruption,2,,,,Observations: Reported,,1881,,,3,10,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b51,352020,Guagua Pichincha,11491,Confirmed Eruption,1,,NE side of 1660 lava dome,,Observations: Reported,,1981,,,8,31,5,,1982,,?,11,16,15,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b52,352020,Guagua Pichincha,11492,Confirmed Eruption,1,,1981 crater,,Observations: Reported,,1985,,,5,16,15,,1985,,,6,16,15,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b53,352020,Guagua Pichincha,11493,Confirmed Eruption,1,,1981 crater,,Observations: Reported,,1990,,,4,16,,,1990,,,5,10,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b54,352020,Guagua Pichincha,11494,Confirmed Eruption,1,,1981 crater,,Observations: Reported,,1993,,,3,9,,,1993,,,3,12,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b55,352020,Guagua Pichincha,11483,Confirmed Eruption,4,,,,Observations: Reported,,1660,,,10,27,,,1660,,,11,28,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b56,352020,Guagua Pichincha,11484,Confirmed Eruption,2,,,,Observations: Reported,,1830,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b57,352020,Guagua Pichincha,11485,Confirmed Eruption,3,,,,Observations: Reported,,1831,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b58,352020,Guagua Pichincha,11486,Confirmed Eruption,2,,,,Observations: Reported,,1868,,,3,19,,,1868,,,3,22,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b59,352020,Guagua Pichincha,11487,Confirmed Eruption,2,,,,Observations: Reported,,1868,,,8,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5a,352020,Guagua Pichincha,11488,Confirmed Eruption,2,,,,Observations: Reported,,1869,,,3,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5b,352020,Guagua Pichincha,11477,Uncertain Eruption,2,,,,,,1560,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5c,352020,Guagua Pichincha,11478,Confirmed Eruption,3,^,,,Observations: Reported,,1566,,,10,17,,,1566,,,11,16,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5d,352020,Guagua Pichincha,11479,Confirmed Eruption,2,,,,Observations: Reported,,1575,,,9,8,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5e,352020,Guagua Pichincha,11480,Uncertain Eruption,2,,,,,,1577,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b5f,352020,Guagua Pichincha,11481,Uncertain Eruption,2,,,,,,1580,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b60,352020,Guagua Pichincha,11482,Confirmed Eruption,3,,,,Observations: Reported,,1582,,,6,5,,,1598,,,0,0,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b61,352020,Guagua Pichincha,11471,Confirmed Eruption,5,,,,Isotopic: 14C (calibrated),,930,100,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b62,352020,Guagua Pichincha,11472,Uncertain Eruption,2,,,,,,1533,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b63,352020,Guagua Pichincha,11473,Uncertain Eruption,2,,,,,,1534,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b64,352020,Guagua Pichincha,11474,Uncertain Eruption,2,,,,,,1535,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b65,352020,Guagua Pichincha,11475,Uncertain Eruption,3,^,,,,,1538,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b66,352020,Guagua Pichincha,11476,Uncertain Eruption,2,,,,,,1539,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b67,352020,Guagua Pichincha,11465,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-3500,,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b68,352020,Guagua Pichincha,11466,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-2090,75,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b69,352020,Guagua Pichincha,11467,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1860,100,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6a,352020,Guagua Pichincha,11468,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1230,75,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6b,352020,Guagua Pichincha,11469,Confirmed Eruption,4,,,,Isotopic: 14C (calibrated),,70,75,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6c,352020,Guagua Pichincha,11470,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,550,75,,0,0,,,,,,,,,POINT (-78.598 -0.171)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6d,352031,Aliso,11503,Confirmed Eruption,,,Pumayucu,,Isotopic: 14C (uncalibrated),?,-2450,,,0,0,,,,,,,,,POINT (-78 -0.53)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6e,352030,Antisana,11425,Confirmed Eruption,2,?,Volcano Uncertain: possibly Reventador,,,<,1748,,,0,0,,,,,,,,,POINT (-78.141 -0.481)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b6f,352030,Antisana,11427,Confirmed Eruption,2,,Volcano Uncertain: possibly Reventador,,,,1801,,?,0,0,,,1802,,?,5,0,,POINT (-78.141 -0.481)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b70,352030,Antisana,11505,Uncertain Eruption,0,,,,,,1728,,,0,0,,,,,,,,,POINT (-78.141 -0.481)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b71,357093,Tolhuaca,22166,Confirmed Eruption,3,,,,Uncertain,,-5857,243,,,,,,,,,,,,POINT (-71.645 -38.31)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b72,357093,Tolhuaca,22167,Confirmed Eruption,3,,,,Uncertain,,-5371,243,,,,,,,,,,,,POINT (-71.645 -38.31)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b73,357093,Tolhuaca,22168,Confirmed Eruption,3,,,,Uncertain,,-4885,243,,,,,,,,,,,,POINT (-71.645 -38.31)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b74,357093,Tolhuaca,22169,Confirmed Eruption,0,,Pemehue,,Uncertain,>,-4000,,,,,,,,,,,,,POINT (-71.645 -38.31)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b75,357090,Copahue,22413,Confirmed Eruption,1,,,,Observations: Reported,,2021,,,7,2,,,2021,,,11,6,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b76,357090,Copahue,22507,Confirmed Eruption,2,,El Agrio Crater,,Observations: Reported,,2012,,,7,17,,,2012,,,7,19,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b77,357090,Copahue,20760,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,2012,,,12,22,,,2013,,,12,10,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b78,357090,Copahue,11999,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-6820,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b79,357090,Copahue,12000,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-250,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7a,357090,Copahue,12001,Confirmed Eruption,2,,,,Observations: Reported,?,1750,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7b,357090,Copahue,22232,Confirmed Eruption,1,,El Agrio Crater,,Observations: Reported,,2017,,,6,4,,,2018,,,12,7,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7c,357090,Copahue,22336,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,2019,,,8,2,,,2019,,?,11,12,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7d,357090,Copahue,22376,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,2020,,,6,16,,,2020,,,11,2,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7e,357090,Copahue,21098,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,2015,,,9,18,3,,2017,,,2,22,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b7f,357090,Copahue,12008,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,1992,,,7,22,,,1993,,,7,2,182,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b80,357090,Copahue,12009,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,1994,,,12,16,15,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b81,357090,Copahue,12010,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,1995,,,9,16,15,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b82,357090,Copahue,12011,Confirmed Eruption,2,,Agrio Crater,,Observations: Reported,,2000,,,7,1,,,2000,,,10,18,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b83,357090,Copahue,22596,Confirmed Eruption,1,,,,Observations: Reported,,2024,,,10,16,1,,2024,,,10,27,1,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b84,357090,Copahue,20954,Confirmed Eruption,1,,El Agrio Crater,,Observations: Reported,,2014,,,7,4,,,2014,,,12,2,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b85,357090,Copahue,12002,Uncertain Eruption,,,,,,?,1759,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b86,357090,Copahue,12003,Confirmed Eruption,2,?,,,Observations: Reported,?,1867,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b87,357090,Copahue,12004,Confirmed Eruption,2,?,,,Observations: Reported,,1937,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b88,357090,Copahue,12005,Confirmed Eruption,,,,,Observations: Reported,,1944,,,0,0,,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b89,357090,Copahue,12006,Confirmed Eruption,,,,,Observations: Reported,,1960,,,7,2,182,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8a,357090,Copahue,12007,Confirmed Eruption,2,,,,Observations: Reported,,1961,,,7,2,182,,,,,,,,POINT (-71.183 -37.856)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8b,357100,Lonquimay,12012,Confirmed Eruption,3,,,,Observations: Reported,,1853,,,2,0,,,,,,,,,POINT (-71.586 -38.379)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8c,357100,Lonquimay,12013,Confirmed Eruption,3,,NE flank,,Observations: Reported,,1887,,,6,2,,,1890,,,1,0,,POINT (-71.586 -38.379)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8d,357100,Lonquimay,12014,Confirmed Eruption,2,,,,Observations: Reported,,1933,,,1,4,,,,,,,,,POINT (-71.586 -38.379)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8e,357100,Lonquimay,12015,Uncertain Eruption,,,,,,,1940,,,2,0,,,,,,,,,POINT (-71.586 -38.379)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b8f,357100,Lonquimay,12016,Confirmed Eruption,3,,NE flank (Navidad Crater),,Observations: Reported,,1988,,,12,25,,,1990,,,1,24,1,POINT (-71.586 -38.379)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b90,357111,Sollipulli,12017,Confirmed Eruption,5,+,SW caldera rim (Alpehué crater),,Isotopic: 14C (uncalibrated),,-920,75,,0,0,,,,,,,,,POINT (-71.52 -38.97)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b91,357111,Sollipulli,12018,Confirmed Eruption,,,"North flank (Redondo, Chufquén)",,Isotopic: 14C (uncalibrated),,1240,50,,0,0,,,,,,,,,POINT (-71.52 -38.97)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b92,357112,Caburgua-Huelemolle,12019,Confirmed Eruption,,,Huelemolle and Caburgua cones,,Correlation: Tephrochronology,,-5050,1000,,0,0,,,,,,,,,POINT (-71.75 -39.25)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b93,357110,Llaima,12020,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7410,300,,0,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b94,357110,Llaima,12021,Confirmed Eruption,5,,,,Isotopic: 14C (uncalibrated),,-6880,75,,0,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b95,357110,Llaima,12022,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-5290,180,,0,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b96,357110,Llaima,12023,Confirmed Eruption,4,,,,Observations: Reported,,1640,,,2,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b97,357110,Llaima,12024,Confirmed Eruption,2,,,,Observations: Reported,,1751,,,12,18,,,1752,,,0,0,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b98,357110,Llaima,12025,Confirmed Eruption,2,,,,Observations: Reported,,1759,,,12,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b99,357110,Llaima,12074,Confirmed Eruption,1,,,,Observations: Reported,,2002,,,10,13,12,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9a,357110,Llaima,12075,Confirmed Eruption,2,,,,Observations: Reported,,2003,,,4,9,,,2003,,>,4,16,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9b,357110,Llaima,12076,Confirmed Eruption,2,,,,Observations: Reported,,2007,,,5,26,,,2007,,?,8,8,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9c,357110,Llaima,12077,Confirmed Eruption,3,,Summit and upper east flank,,Observations: Reported,,2008,,,1,1,,,2009,,,6,12,4,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9d,357110,Llaima,12068,Confirmed Eruption,1,,,,Observations: Reported,,1992,,,8,23,,,1992,,,9,2,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9e,357110,Llaima,12069,Confirmed Eruption,2,,"SE side summit crater, upper SW flank",,Observations: Reported,,1994,,,5,17,,,1994,,,8,30,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7b9f,357110,Llaima,12070,Confirmed Eruption,2,?,,,Observations: Reported,,1995,,,10,13,,,1995,,>,10,22,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba0,357110,Llaima,12071,Confirmed Eruption,1,,,,Observations: Reported,,1997,,?,3,16,15,,1997,,?,10,16,15,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba1,357110,Llaima,12072,Confirmed Eruption,2,?,,,Observations: Reported,,1998,,,4,3,,,1998,,?,4,23,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba2,357110,Llaima,12073,Confirmed Eruption,2,,,,Observations: Reported,,1998,,,11,10,3,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba3,357110,Llaima,12062,Uncertain Eruption,,,,,,,1960,,,7,2,182,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba4,357110,Llaima,12063,Confirmed Eruption,2,,,,Observations: Reported,,1964,,,7,2,182,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba5,357110,Llaima,12064,Confirmed Eruption,2,,,,Observations: Reported,,1971,,,12,1,30,,1972,,,3,12,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba6,357110,Llaima,12065,Confirmed Eruption,2,,,,Observations: Reported,,1979,,,10,15,,,1979,,,11,28,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba7,357110,Llaima,12066,Confirmed Eruption,2,,,,Observations: Reported,,1984,,,4,20,,,1984,,,11,26,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba8,357110,Llaima,12067,Confirmed Eruption,1,,,,Observations: Reported,,1990,,,2,25,,,1990,,,11,25,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7ba9,357110,Llaima,12056,Confirmed Eruption,2,,,,Observations: Reported,,1942,,,6,9,,,1942,,,11,0,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7baa,357110,Llaima,12057,Confirmed Eruption,2,,,,Observations: Reported,,1944,,,0,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bab,357110,Llaima,12058,Confirmed Eruption,3,,,,Observations: Reported,,1945,,,3,31,,,1945,,,4,3,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bac,357110,Llaima,12059,Confirmed Eruption,2,,,,Observations: Reported,,1946,,,7,23,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bad,357110,Llaima,12060,Confirmed Eruption,2,,,,Observations: Reported,,1949,,,9,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bae,357110,Llaima,12061,Confirmed Eruption,3,,Summit and SE crater,,Observations: Reported,,1955,,,10,22,,,1957,,,11,16,15,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7baf,357110,Llaima,12050,Confirmed Eruption,2,,,,Observations: Reported,,1930,,,7,6,,,1930,,,8,20,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb0,357110,Llaima,12051,Confirmed Eruption,2,?,,,Observations: Reported,,1932,,,3,2,,,1932,,,3,2,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb1,357110,Llaima,12052,Confirmed Eruption,3,,,,Observations: Reported,,1932,,,12,31,,,1933,,,1,5,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb2,357110,Llaima,12053,Confirmed Eruption,2,,,,Observations: Reported,,1937,,?,2,9,,,1937,,,11,2,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb3,357110,Llaima,12054,Confirmed Eruption,1,,,,Observations: Reported,,1938,,,12,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb4,357110,Llaima,12055,Confirmed Eruption,2,,,,Observations: Reported,,1941,,,6,23,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb5,357110,Llaima,12044,Confirmed Eruption,2,,,,Observations: Reported,,1912,,,0,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb6,357110,Llaima,12045,Confirmed Eruption,2,,,,Observations: Reported,,1914,,,7,3,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb7,357110,Llaima,12046,Confirmed Eruption,2,,,,Observations: Reported,,1917,,,2,4,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb8,357110,Llaima,12047,Confirmed Eruption,2,,,,Observations: Reported,,1922,,,10,24,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bb9,357110,Llaima,12048,Confirmed Eruption,2,,SE crater and summit crater,,Observations: Reported,,1927,,,10,5,,,1927,,,12,5,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bba,357110,Llaima,12049,Confirmed Eruption,2,,,,Observations: Reported,,1929,,,12,0,,,,,,,,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bbb,357110,Llaima,12038,Confirmed Eruption,2,,,,Observations: Reported,,1889,,,4,20,,,1889,,,7,0,,POINT (-71.729 -38.692)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932c51bb0_7bbc,357110,Llaima,12039,Confirmed Eruption,2,,,,Observations: Reported,,1892,,,0,0,,,,,,,,,POINT (-71.729 -38.692)
