date,id
2021-05-23 00:00:00+00:00,4461
2021-05-24 00:00:00+00:00,3970
2021-05-25 00:00:00+00:00,1386
2021-05-26 00:00:00+00:00,1130
2021-05-27 00:00:00+00:00,1563
2021-05-28 00:00:00+00:00,2162
2021-05-29 00:00:00+00:00,1926
2021-05-30 00:00:00+00:00,327
2021-05-31 00:00:00+00:00,405
2021-06-01 00:00:00+00:00,716
2021-06-02 00:00:00+00:00,414
2021-06-03 00:00:00+00:00,363
2021-06-04 00:00:00+00:00,312
2021-06-05 00:00:00+00:00,275
2021-06-06 00:00:00+00:00,379
2021-06-07 00:00:00+00:00,255
2021-06-08 00:00:00+00:00,329
2021-06-09 00:00:00+00:00,458
2021-06-10 00:00:00+00:00,191
2021-06-11 00:00:00+00:00,173
2021-06-12 00:00:00+00:00,91
2021-06-13 00:00:00+00:00,129
2021-06-14 00:00:00+00:00,139
2021-06-15 00:00:00+00:00,291
2021-06-16 00:00:00+00:00,414
2021-06-17 00:00:00+00:00,214
2021-06-18 00:00:00+00:00,115
2021-06-19 00:00:00+00:00,143
2021-06-20 00:00:00+00:00,55
2021-06-21 00:00:00+00:00,74
2021-06-22 00:00:00+00:00,220
2021-06-23 00:00:00+00:00,81
2021-06-24 00:00:00+00:00,77
2021-06-25 00:00:00+00:00,79
2021-06-26 00:00:00+00:00,125
2021-06-27 00:00:00+00:00,89
2021-06-28 00:00:00+00:00,157
2021-06-29 00:00:00+00:00,103
2021-06-30 00:00:00+00:00,109
2021-07-01 00:00:00+00:00,1503
2021-07-02 00:00:00+00:00,0
2021-07-03 00:00:00+00:00,194
2021-07-04 00:00:00+00:00,424
2021-07-05 00:00:00+00:00,337
2021-07-06 00:00:00+00:00,75
2021-07-07 00:00:00+00:00,97
2021-07-08 00:00:00+00:00,86
2021-07-09 00:00:00+00:00,80
2021-07-10 00:00:00+00:00,275
2021-07-11 00:00:00+00:00,436
2021-07-12 00:00:00+00:00,73
2021-07-13 00:00:00+00:00,102
2021-07-14 00:00:00+00:00,98
2021-07-15 00:00:00+00:00,80
2021-07-16 00:00:00+00:00,51
2021-07-17 00:00:00+00:00,36
2021-07-18 00:00:00+00:00,36
